0.83296,0.17223,2.6503,4.1496,2.2147,0.93306,2.4295,0.17223,2.6503,4.1496,2.2147,0.93306,2.4295,0.029663,7.0239,17.219,4.9048,0.8706,5.9026
0.056406,2.1937,1.3753,1.4523,2.74,2.4262,0.91358,2.1937,1.3753,1.4523,2.74,2.4262,0.91358,4.8124,1.8916,2.1092,7.5079,5.8862,0.83463
0.030561,1.9078,1.2431,2.0128,2.8343,4.1911,0.50607,1.9078,1.2431,2.0128,2.8343,4.1911,0.50607,3.6397,1.5454,4.0513,8.0333,17.566,0.25611
0.93729,3.8276,2.2582,4.3103,3.402,0.70528,1.0079,3.8276,2.2582,4.3103,3.402,0.70528,1.0079,14.65,5.0994,18.579,11.573,0.49743,1.0159
-0.13923,3.976,1.1386,3.0737,1.8569,3.6611,0.67373,3.976,1.1386,3.0737,1.8569,3.6611,0.67373,15.809,1.2963,9.4476,3.4481,13.404,0.45391
0.63483,0.93436,4.0222,4.9559,0.39114,3.4553,1.6189,0.93436,4.0222,4.9559,0.39114,3.4553,1.6189,0.87303,16.178,24.561,0.15299,11.939,2.621
0.98321,2.4488,4.9305,1.0185,2.2818,0.17246,4.7527,2.4488,4.9305,1.0185,2.2818,0.17246,4.7527,5.9967,24.31,1.0373,5.2064,0.029744,22.588
-0.21701,2.2279,0.14996,4.136,0.23922,2.4443,2.6607,2.2279,0.14996,4.136,0.23922,2.4443,2.6607,4.9637,0.022488,17.107,0.057226,5.9745,7.0791
0.13074,3.2316,2.6783,3.3793,3.6913,4.857,1.2384,3.2316,2.6783,3.3793,3.6913,4.857,1.2384,10.443,7.1734,11.42,13.626,23.59,1.5337
1.0211,3.5468,0.43539,1.2447,0.19001,0.56226,2.1864,3.5468,0.43539,1.2447,0.19001,0.56226,2.1864,12.58,0.18956,1.5494,0.036103,0.31613,4.7803
-0.17495,3.7734,4.0105,2.3789,4.7712,3.7161,3.3454,3.7734,4.0105,2.3789,4.7712,3.7161,3.3454,14.239,16.084,5.6593,22.765,13.809,11.192
0.3191,1.3801,4.9457,1.9954,3.7119,3.1927,2.7385,1.3801,4.9457,1.9954,3.7119,3.1927,2.7385,1.9047,24.46,3.9815,13.778,10.193,7.4993
-0.015354,3.3985,0.33473,2.9972,4.6872,2.9709,3.0453,3.3985,0.33473,2.9972,4.6872,2.9709,3.0453,11.55,0.11205,8.9832,21.97,8.8263,9.2737
0.85266,3.2755,4.697,4.0026,2.5668,2.4931,4.3157,3.2755,4.697,4.0026,2.5668,2.4931,4.3157,10.729,22.062,16.021,6.5886,6.2156,18.625
-0.092604,0.81306,0.090888,0.52534,1.2045,2.8393,1.9035,0.81306,0.090888,0.52534,1.2045,2.8393,1.9035,0.66106,0.0082606,0.27599,1.4509,8.0614,3.6232
1.0259,0.59499,3.4192,4.1072,1.2998,2.1325,3.7448,0.59499,3.4192,4.1072,1.2998,2.1325,3.7448,0.35401,11.691,16.869,1.6895,4.5476,14.023
0.85602,2.4918,3.9187,4.2054,3.7949,0.3812,0.78348,2.4918,3.9187,4.2054,3.7949,0.3812,0.78348,6.2092,15.356,17.686,14.401,0.14531,0.61385
0.95234,4.7987,2.6707,1.7725,4.9667,1.4529,0.29062,4.7987,2.6707,1.7725,4.9667,1.4529,0.29062,23.028,7.1326,3.1419,24.668,2.111,0.084459
0.60808,1.7019,4.4268,2.1503,1.7835,2.8067,1.6985,1.7019,4.4268,2.1503,1.7835,2.8067,1.6985,2.8966,19.597,4.624,3.181,7.8774,2.885
0.5848,2.9263,4.495,2.8612,3.7643,3.1667,4.0859,2.9263,4.495,2.8612,3.7643,3.1667,4.0859,8.5635,20.205,8.1864,14.17,10.028,16.694
0.020367,1.1191,3.1297,3.5041,0.55024,4.6539,1.8877,1.1191,3.1297,3.5041,0.55024,4.6539,1.8877,1.2523,9.7949,12.279,0.30277,21.659,3.5636
-0.071201,3.7563,0.68934,3.7123,2.9852,4.8888,4.863,3.7563,0.68934,3.7123,2.9852,4.8888,4.863,14.11,0.4752,13.782,8.9116,23.901,23.649
0.97495,1.2755,1.089,3.7894,2.153,0.46798,3.0266,1.2755,1.089,3.7894,2.153,0.46798,3.0266,1.6268,1.1859,14.36,4.6353,0.21901,9.1603
0.019073,2.5298,0.91071,1.9456,3.6536,3.3087,1.6912,2.5298,0.91071,1.9456,3.6536,3.3087,1.6912,6.3998,0.82938,3.7855,13.349,10.947,2.8601
-0.22201,3.4954,0.2091,2.1465,1.3059,3.0139,4.6399,3.4954,0.2091,2.1465,1.3059,3.0139,4.6399,12.218,0.043723,4.6075,1.7053,9.0834,21.529
-0.0093527,4.4545,0.53471,4.7817,0.47404,2.3691,4.4921,4.4545,0.53471,4.7817,0.47404,2.3691,4.4921,19.843,0.28591,22.865,0.22471,5.6126,20.179
0.89324,4.7965,3.0822,2.8649,2.2548,1.7813,4.2535,4.7965,3.0822,2.8649,2.2548,1.7813,4.2535,23.006,9.5001,8.2074,5.0842,3.173,18.093
1.008,2.7361,4.6983,4.2486,3.2004,2.3779,1.284,2.7361,4.6983,4.2486,3.2004,2.3779,1.284,7.4861,22.074,18.051,10.242,5.6544,1.6486
0.020279,0.69312,1.7723,1.3817,0.66019,3.3551,1.4275,0.69312,1.7723,1.3817,0.66019,3.3551,1.4275,0.48042,3.141,1.9092,0.43586,11.257,2.0377
-0.073112,0.74647,2.0531,3.1116,2.2641,4.7982,3.8997,0.74647,2.0531,3.1116,2.2641,4.7982,3.8997,0.55722,4.2154,9.6822,5.1262,23.023,15.208
1.1312,1.2875,4.9217,2.9418,3.261,0.44542,3.507,1.2875,4.9217,2.9418,3.261,0.44542,3.507,1.6578,24.224,8.6542,10.634,0.1984,12.299
0.88938,4.2036,4.7279,4.8173,4.135,3.9887,2.4626,4.2036,4.7279,4.8173,4.135,3.9887,2.4626,17.67,22.353,23.207,17.098,15.91,6.0642
-0.017705,1.2714,3.3832,0.42951,1.5404,2.9539,4.8383,1.2714,3.3832,0.42951,1.5404,2.9539,4.8383,1.6165,11.446,0.18448,2.3728,8.7254,23.41
0.33257,4.0714,4.9415,2.5025,2.0118,4.561,2.3808,4.0714,4.9415,2.5025,2.0118,4.561,2.3808,16.576,24.419,6.2625,4.0474,20.803,5.6682
0.96347,1.2176,3.8342,2.6079,4.4212,0.50565,4.9745,1.2176,3.8342,2.6079,4.4212,0.50565,4.9745,1.4826,14.701,6.8014,19.547,0.25568,24.746
0.32977,4.6463,1.6835,0.45083,3.5029,1.4665,2.4529,4.6463,1.6835,0.45083,3.5029,1.4665,2.4529,21.588,2.8342,0.20325,12.27,2.1505,6.0167
0.9937,1.7499,3.3119,4.5233,1.2094,0.25794,2.5173,1.7499,3.3119,4.5233,1.2094,0.25794,2.5173,3.0622,10.969,20.461,1.4626,0.066534,6.3366
-0.16173,0.98298,1.2208,4.4219,3.7992,2.5206,3.8439,0.98298,1.2208,4.4219,3.7992,2.5206,3.8439,0.96624,1.4904,19.554,14.434,6.3536,14.775
0.18798,1.2554,1.4775,2.1949,1.4546,3.8419,1.9404,1.2554,1.4775,2.1949,1.4546,3.8419,1.9404,1.5761,2.1831,4.8178,2.1159,14.76,3.7652
0.89364,3.0802,3.4009,3.9086,1.3872,1.4149,2.2663,3.0802,3.4009,3.9086,1.3872,1.4149,2.2663,9.4878,11.566,15.277,1.9243,2.002,5.1361
1.0027,2.3664,2.6392,0.74233,0.030539,1.1268,0.66427,2.3664,2.6392,0.74233,0.030539,1.1268,0.66427,5.6001,6.9656,0.55105,0.00093263,1.2697,0.44125
1.1787,1.7583,2.058,3.0991,1.8736,1.6564,3.7925,1.7583,2.058,3.0991,1.8736,1.6564,3.7925,3.0916,4.2352,9.6043,3.5102,2.7438,14.383
0.34692,4.1541,3.0132,1.3031,2.1847,2.2663,2.8262,4.1541,3.0132,1.3031,2.1847,2.2663,2.8262,17.257,9.0793,1.6981,4.7728,5.1359,7.9873
0.037144,2.9263,3.7526,2.2283,1.5215,3.6869,3.2432,2.9263,3.7526,2.2283,1.5215,3.6869,3.2432,8.5634,14.082,4.9652,2.3149,13.593,10.518
0.96583,2.7486,2.9177,4.22,1.4543,2.5494,3.9903,2.7486,2.9177,4.22,1.4543,2.5494,3.9903,7.5549,8.5128,17.808,2.115,6.4996,15.922
0.75612,4.586,2.759,0.98102,1.2126,1.9126,1.1022,4.586,2.759,0.98102,1.2126,1.9126,1.1022,21.031,7.6119,0.96241,1.4704,3.6579,1.2149
0.18902,1.4292,2.9179,1.5193,4.6834,4.5274,4.2895,1.4292,2.9179,1.5193,4.6834,4.5274,4.2895,2.0426,8.5139,2.3081,21.934,20.497,18.399
-0.046096,3.786,2.5591,2.4165,4.301,4.8263,4.5236,3.786,2.5591,2.4165,4.301,4.8263,4.5236,14.334,6.549,5.8393,18.498,23.293,20.463
-0.022154,3.7686,0.41296,1.6891,1.9861,3.1413,1.4601,3.7686,0.41296,1.6891,1.9861,3.1413,1.4601,14.203,0.17054,2.8529,3.9448,9.868,2.1319
0.95444,1.9022,3.5979,3.9924,2.3971,0.66016,3.6293,1.9022,3.5979,3.9924,2.3971,0.66016,3.6293,3.6185,12.945,15.939,5.7461,0.43581,13.172
0.95877,2.8391,4.9808,4.9374,2.825,3.0915,1.6972,2.8391,4.9808,4.9374,2.825,3.0915,1.6972,8.0605,24.808,24.378,7.9805,9.5574,2.8806
-0.017001,0.37927,1.7727,0.79524,2.4481,1.9151,1.3634,0.37927,1.7727,0.79524,2.4481,1.9151,1.3634,0.14385,3.1424,0.6324,5.9932,3.6676,1.8589
0.061887,0.26975,4.8563,1.1844,1.3491,4.956,0.85137,0.26975,4.8563,1.1844,1.3491,4.956,0.85137,0.072765,23.584,1.4028,1.82,24.562,0.72484
1.0082,2.654,1.7322,3.5112,4.9487,1.4341,3.3201,2.654,1.7322,3.5112,4.9487,1.4341,3.3201,7.0437,3.0007,12.328,24.49,2.0567,11.023
-0.072158,3.8958,4.4327,1.8774,0.91838,3.531,2.6793,3.8958,4.4327,1.8774,0.91838,3.531,2.6793,15.178,19.649,3.5245,0.84342,12.468,7.1784
1.1431,4.6701,2.2735,4.8685,4.3083,2.676,4.1455,4.6701,2.2735,4.8685,4.3083,2.676,4.1455,21.809,5.1687,23.703,18.561,7.1611,17.186
0.91304,0.64953,2.0671,4.8615,0.16316,0.96606,1.3368,0.64953,2.0671,4.8615,0.16316,0.96606,1.3368,0.42189,4.2731,23.634,0.026622,0.93326,1.7871
-0.033044,2.8441,1.0887,3.2185,1.6598,3.4472,0.88078,2.8441,1.0887,3.2185,1.6598,3.4472,0.88078,8.089,1.1852,10.359,2.7549,11.883,0.77577
1.008,2.347,0.62827,4.3005,3.7437,0.25228,2.1559,2.347,0.62827,4.3005,3.7437,0.25228,2.1559,5.5082,0.39473,18.494,14.016,0.063643,4.648
0.81674,0.05951,1.5446,2.0094,3.2218,0.92217,2.3783,0.05951,1.5446,2.0094,3.2218,0.92217,2.3783,0.0035415,2.3857,4.0378,10.38,0.8504,5.6562
0.89909,1.6856,3.6305,3.1597,0.84619,0.22829,3.9261,1.6856,3.6305,3.1597,0.84619,0.22829,3.9261,2.8413,13.181,9.9834,0.71604,0.052117,15.414
-0.1293,0.81091,3.9144,4.9262,4.761,4.4252,0.65326,0.81091,3.9144,4.9262,4.761,4.4252,0.65326,0.65758,15.322,24.267,22.667,19.582,0.42675
-0.26643,3.9714,3.4689,2.7974,2.7164,4.199,0.25678,3.9714,3.4689,2.7974,2.7164,4.199,0.25678,15.772,12.034,7.8254,7.3786,17.631,0.065935
1.2133,1.5561,0.049011,4.668,1.2571,0.59078,3.1375,1.5561,0.049011,4.668,1.2571,0.59078,3.1375,2.4214,0.0024021,21.79,1.5802,0.34902,9.8441
0.92696,2.6427,4.2161,3.6017,2.8929,2.0521,0.14544,2.6427,4.2161,3.6017,2.8929,2.0521,0.14544,6.9837,17.775,12.972,8.3686,4.211,0.021152
1.084,0.82824,4.6117,2.4202,4.5774,0.60114,0.68097,0.82824,4.6117,2.4202,4.5774,0.60114,0.68097,0.68599,21.267,5.8573,20.952,0.36137,0.46372
0.877,3.0099,3.8548,3.1952,4.478,2.8605,3.4728,3.0099,3.8548,3.1952,4.478,2.8605,3.4728,9.0596,14.859,10.209,20.052,8.1822,12.06
-0.099414,1.3149,0.2133,4.4382,2.4125,4.747,2.5784,1.3149,0.2133,4.4382,2.4125,4.747,2.5784,1.7288,0.045497,19.697,5.8203,22.534,6.6481
0.87338,3.2704,1.8909,0.99368,2.2137,1.2819,2.7129,3.2704,1.8909,0.99368,2.2137,1.2819,2.7129,10.695,3.5756,0.98741,4.9005,1.6433,7.3599
0.040474,3.4461,3.5217,1.9768,1.5588,4.9493,4.0424,3.4461,3.5217,1.9768,1.5588,4.9493,4.0424,11.875,12.402,3.9079,2.4298,24.496,16.341
0.88572,3.7408,3.6476,4.9609,0.27657,1.749,3.9684,3.7408,3.6476,4.9609,0.27657,1.749,3.9684,13.993,13.305,24.61,0.07649,3.0591,15.748
1.0829,2.2527,1.1214,2.0118,3.769,1.0426,2.5093,2.2527,1.1214,2.0118,3.769,1.0426,2.5093,5.0747,1.2575,4.0472,14.205,1.087,6.2968
0.11968,0.41911,1.3453,3.2943,0.65974,3.3291,1.3832,0.41911,1.3453,3.2943,0.65974,3.3291,1.3832,0.17565,1.8098,10.852,0.43525,11.083,1.9131
-0.0097376,1.1449,3.3652,4.5067,1.7796,4.8667,0.59832,1.1449,3.3652,4.5067,1.7796,4.8667,0.59832,1.3108,11.324,20.311,3.167,23.685,0.35799
0.6003,4.5667,2.3875,4.9769,1.9794,3.1135,4.433,4.5667,2.3875,4.9769,1.9794,3.1135,4.433,20.855,5.7,24.77,3.9178,9.6939,19.651
0.87814,0.76189,3.1186,3.2658,4.4276,0.31769,4.8514,0.76189,3.1186,3.2658,4.4276,0.31769,4.8514,0.58048,9.7256,10.666,19.604,0.10093,23.537
0.057555,4.1291,1.1822,0.54218,0.1062,1.8675,4.7126,4.1291,1.1822,0.54218,0.1062,1.8675,4.7126,17.049,1.3977,0.29396,0.011278,3.4877,22.209
0.19161,2.6917,0.88562,0.18057,4.2204,0.83126,3.1906,2.6917,0.88562,0.18057,4.2204,0.83126,3.1906,7.2453,0.78432,0.032606,17.812,0.69099,10.18
1.1609,4.9807,4.1482,3.0905,1.4404,1.1564,0.45295,4.9807,4.1482,3.0905,1.4404,1.1564,0.45295,24.807,17.208,9.5509,2.0746,1.3372,0.20516
0.90429,0.39088,3.8346,2.8357,1.2517,0.26104,0.37354,0.39088,3.8346,2.8357,1.2517,0.26104,0.37354,0.15279,14.704,8.0413,1.5668,0.068144,0.13953
0.20346,2.2134,4.6724,4.8098,2.4419,4.5088,0.91225,2.2134,4.6724,4.8098,2.4419,4.5088,0.91225,4.8991,21.831,23.134,5.9629,20.329,0.83221
0.0020085,0.53326,0.53944,3.7305,3.6452,3.9665,0.15844,0.53326,0.53944,3.7305,3.6452,3.9665,0.15844,0.28437,0.291,13.917,13.287,15.733,0.025103
0.74047,4.8095,0.91114,3.3126,1.0131,1.8651,3.6247,4.8095,0.91114,3.3126,1.0131,1.8651,3.6247,23.131,0.83017,10.973,1.0263,3.4785,13.138
0.14495,0.023171,0.49548,2.6166,1.0814,4.1603,0.72079,0.023171,0.49548,2.6166,1.0814,4.1603,0.72079,0.0005369,0.2455,6.8464,1.1694,17.308,0.51954
0.1103,3.8746,2.4488,1.2995,4.8817,3.7692,3.1796,3.8746,2.4488,1.2995,4.8817,3.7692,3.1796,15.012,5.9967,1.6886,23.831,14.207,10.11
-0.086826,4.0865,0.96623,4.81,2.9662,3.1093,3.9492,4.0865,0.96623,4.81,2.9662,3.1093,3.9492,16.7,0.93359,23.136,8.7982,9.6678,15.596
0.90847,4.3435,4.4795,2.701,1.522,1.9705,2.8313,4.3435,4.4795,2.701,1.522,1.9705,2.8313,18.866,20.066,7.2955,2.3165,3.8827,8.0161
-0.091482,0.42218,0.49545,0.15135,4.8385,1.7964,1.8871,0.42218,0.49545,0.15135,4.8385,1.7964,1.8871,0.17824,0.24547,0.022907,23.411,3.227,3.561
1.1074,1.9989,0.22083,3.4816,4.4798,0.44426,4.1079,1.9989,0.22083,3.4816,4.4798,0.44426,4.1079,3.9957,0.048765,12.121,20.069,0.19737,16.875
0.98082,1.2994,2.7865,2.5986,0.95013,1.7084,1.5244,1.2994,2.7865,2.5986,0.95013,1.7084,1.5244,1.6883,7.7644,6.7526,0.90274,2.9186,2.3238
-0.039187,4.0003,3.8625,0.29515,0.0089966,2.7434,1.5969,4.0003,3.8625,0.29515,0.0089966,2.7434,1.5969,16.003,14.919,0.087115,8.0939e-05,7.526,2.55
0.61686,2.1571,1.5597,4.4502,3.5588,2.3027,3.9249,2.1571,1.5597,4.4502,3.5588,2.3027,3.9249,4.6529,2.4327,19.804,12.665,5.3026,15.405
0.10358,4.5532,0.89491,1.651,4.3386,3.2273,2.5187,4.5532,0.89491,1.651,4.3386,3.2273,2.5187,20.732,0.80087,2.7258,18.824,10.415,6.3438
-0.015888,0.90924,1.6948,1.1485,0.59154,2.5676,1.305,0.90924,1.6948,1.1485,0.59154,2.5676,1.305,0.82671,2.8723,1.3191,0.34992,6.5926,1.703
0.030928,1.319,1.0507,0.56974,0.19511,4.0721,3.6624,1.319,1.0507,0.56974,0.19511,4.0721,3.6624,1.7398,1.104,0.32461,0.03807,16.582,13.413
0.76846,0.72769,2.5508,1.5546,2.991,0.48592,0.81475,0.72769,2.5508,1.5546,2.991,0.48592,0.81475,0.52954,6.5064,2.4168,8.9459,0.23611,0.66382
0.70114,0.68034,4.5318,1.1422,3.0216,2.3186,4.6054,0.68034,4.5318,1.1422,3.0216,2.3186,4.6054,0.46287,20.537,1.3045,9.1299,5.3758,21.209
0.3075,4.3465,3.1446,3.26,2.5822,2.9491,1.1111,4.3465,3.1446,3.26,2.5822,2.9491,1.1111,18.892,9.8886,10.628,6.6676,8.6971,1.2346
-0.021857,2.8985,0.50767,0.3308,0.037537,0.93586,0.41804,2.8985,0.50767,0.3308,0.037537,0.93586,0.41804,8.4014,0.25773,0.10943,0.001409,0.87583,0.17476
-0.076196,2.7493,1.9543,1.3772,3.4447,3.0567,0.36851,2.7493,1.9543,1.3772,3.4447,3.0567,0.36851,7.5587,3.8192,1.8966,11.866,9.3431,0.1358
0.93175,0.72477,0.27308,1.4091,4.7301,0.25971,3.8478,0.72477,0.27308,1.4091,4.7301,0.25971,3.8478,0.5253,0.074574,1.9856,22.374,0.067449,14.805
0.6556,4.2652,2.5064,4.4003,4.3677,2.8786,4.0884,4.2652,2.5064,4.4003,4.3677,2.8786,4.0884,18.192,6.2821,19.363,19.077,8.2865,16.715
0.065775,3.1103,2.1586,2.2217,0.56638,4.2117,3.7021,3.1103,2.1586,2.2217,0.56638,4.2117,3.7021,9.6738,4.6596,4.9357,0.32079,17.739,13.706
1.1436,1.7548,4.9878,3.7796,1.7728,2.4986,3.7912,1.7548,4.9878,3.7796,1.7728,2.4986,3.7912,3.0792,24.878,14.285,3.143,6.2432,14.374
0.84626,2.5662,4.058,3.0165,1.2097,2.1951,4.806,2.5662,4.058,3.0165,1.2097,2.1951,4.806,6.5856,16.467,9.0992,1.4633,4.8186,23.097
1.1753,2.009,2.4283,3.9163,2.8017,0.74529,2.3321,2.009,2.4283,3.9163,2.8017,0.74529,2.3321,4.0362,5.8964,15.338,7.8493,0.55545,5.4388
1.1283,0.37983,4.4722,0.56965,3.0636,0.1414,3.935,0.37983,4.4722,0.56965,3.0636,0.1414,3.935,0.14427,20.001,0.3245,9.3859,0.019993,15.484
0.0093643,1.1996,0.68773,4.8928,1.504,3.7833,2.1128,1.1996,0.68773,4.8928,1.504,3.7833,2.1128,1.439,0.47298,23.94,2.2622,14.314,4.4641
0.15801,0.61659,1.95,4.243,3.9907,3.9805,4.7186,0.61659,1.95,4.243,3.9907,3.9805,4.7186,0.38019,3.8026,18.003,15.926,15.845,22.266
1.0241,0.91954,4.6368,0.25323,3.9782,1.4678,0.006572,0.91954,4.6368,0.25323,3.9782,1.4678,0.006572,0.84555,21.5,0.064127,15.826,2.1544,4.3191e-05
0.89797,1.1998,4.5875,2.331,3.9055,0.57603,4.9063,1.1998,4.5875,2.331,3.9055,0.57603,4.9063,1.4394,21.045,5.4336,15.253,0.33181,24.072
1.1015,2.0863,3.5679,1.6283,1.7555,1.8755,2.851,2.0863,3.5679,1.6283,1.7555,1.8755,2.851,4.3528,12.73,2.6513,3.0818,3.5173,8.128
0.22325,0.24827,3.0917,3.151,0.27149,4.1445,1.7324,0.24827,3.0917,3.151,0.27149,4.1445,1.7324,0.061639,9.5585,9.929,0.073705,17.177,3.001
